Last Update,Neighbourhood,Development,Developer,Floor Level,Apartment Number ,ApartmentType,Internal Area,External Area,Total Area,Rate,Price,Discounted amount,Launch day Price Incl.VAT,Status,Orientation/View
,Cape Town City Centre,One Thibault,Flyt,18,1805A,STUDIO,33,0,33,36207,1194828,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1805B,STUDIO,25,0,25,42800,1070000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1806,STUDIO,29,0,29,38966,1130000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1807,STUDIO,21,0,21,45952,965000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1808,STUDIO,21,0,21,45952,965000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1809,STUDIO,21,0,21,45952,965000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1810,STUDIO,25,0,25,42800,1070000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1811,1 BED,44,0,44,45909,2020000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1812,STUDIO,19,0,19,50789,965000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1814,1 BED,40,0,40,55875,2235000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1815,STUDIO,40,0,40,43000,1720000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1816,STUDIO,40,0,40,43000,1720000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1818,1 BED,40,0,40,48000,1920000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1819,STUDIO,19,0,19,50789,965000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1820,2 BED,60,0,60,48333,2900000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1821,STUDIO,29,0,29,38966,1130000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1822,STUDIO,21,0,21,46905,985000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1823,STUDIO,21,0,21,46905,985000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1824,STUDIO,21,0,21,56905,1195000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1825,STUDIO,25,0,25,44200,1105000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1826,1 BED,44,0,44,46364,2040000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1827,STUDIO,19,0,19,50789,965000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1828,1 BED,40,0,40,43000,1720000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1830,1 BED,40,0,40,43000,1720000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1901,STUDIO,40,0,40,51750,2070000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1902,1 BED,40,0,40,48000,1920000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1904,STUDIO,19,0,19,52105,990000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1905A,STUDIO,33,0,33,36207,1194828,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1905B,STUDIO,25,0,25,42800,1070000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1906,STUDIO,29,0,29,40000,1160000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1907,STUDIO,21,0,21,47143,990000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1908,STUDIO,21,0,21,47143,990000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1909,STUDIO,21,0,21,47143,990000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1910,STUDIO,25,0,25,44000,1100000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1911,1 BED,44,0,44,47045,2070000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1912,1 BED,40,0,40,48000,1920000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1914,STUDIO,21,0,21,47619,1000000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1915,STUDIO,40,0,40,56875,2275000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1916,STUDIO,40,0,40,44000,1760000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1918,1 BED,40,0,40,48000,1920000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1919,STUDIO,19,0,19,52105,990000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1920A,STUDIO,33,0,33,36207,1194828,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1920B,STUDIO,25,0,25,62200,1555000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1921,STUDIO,29,0,29,40000,1160000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1922,STUDIO,21,0,21,48095,1010000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1923,STUDIO,21,0,21,48095,1010000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1924,STUDIO,21,0,21,53810,1130000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1925,STUDIO,25,0,25,45200,1130000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1926,1 BED,44,0,44,47500,2090000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1927,STUDIO,19,0,19,52105,990000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1928,1 BED,40,0,40,44000,1760000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,19,1930,STUDIO,40,0,40,44000,1760000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2001,STUDIO,40,0,40,53000,2120000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2002,1 BED,40,0,40,45125,1805000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2003,STUDIO,29,0,29,41034,1190000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2004,STUDIO,19,0,19,53421,1015000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2005,2 BED,60,0,60,50000,3000000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2006,STUDIO,29,0,29,41034,1190000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2007,STUDIO,21,0,21,56905,1195000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2008,STUDIO,21,0,21,48333,1015000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2009,STUDIO,21,0,21,48333,1015000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2010,STUDIO,25,0,25,45000,1125000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2011,1 BED,44,0,44,48182,2120000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2012,STUDIO,19,0,19,53421,1015000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2014,1 BED,40,0,40,48000,1920000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2015,STUDIO,40,0,40,45125,1805000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2016,STUDIO,40,0,40,45125,1805000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2017,STUDIO,21,0,21,48810,1025000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2018,1 BED,40,0,40,48000,1920000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2020,2 BED,60,0,60,61000,3660000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2021,STUDIO,29,0,29,41034,1190000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2022,STUDIO,21,0,21,49286,1035000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2023,STUDIO,21,0,21,49286,1035000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2024,STUDIO,21,0,21,55238,1160000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2025,STUDIO,25,0,25,46400,1160000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2026,1 BED,44,0,44,48750,2145000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2027,STUDIO,19,0,19,53421,1015000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2028,1 BED,40,0,40,25375,1015000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,20,2030,STUDIO,40,0,40,45125,1805000,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,1,1,STUDIO,30,0.9,31,45867,1417300,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,1,2,STUDIO,24,0.9,25,47482,1182300,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,1,3,STUDIO,24,0.9,25,47482,1182300,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,1,4,STUDIO,30,0.9,31,45867,1417300,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,2,5,STUDIO,30,0.9,31,46785,1445646,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,2,6,STUDIO,24,0.9,25,48432,1205946,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,2,7,STUDIO,24,0.9,25,48432,1205946,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,2,8,STUDIO,30,0.9,31,46785,1445646,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,3,9,STUDIO,30,0.9,31,47720,1474559,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,3,10,STUDIO,24,0.9,25,49400,1230065,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,3,11,STUDIO,24,0.9,25,49400,1230065,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,3,12,STUDIO,30,0.9,31,47720,1474559,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,3,13,1 BED,40,0.9,41,47636,1948320,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,4,14,STUDIO,30,0.9,31,47867,1479100,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,4,15,STUDIO,24,0.9,25,49562,1234100,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,4,16,STUDIO,24,0.9,25,49562,1234100,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,4,17,STUDIO,30,0.9,31,47867,1479100,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,5,18,STUDIO,30,0.9,31,48867,1510000,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,5,19,STUDIO,24,0.9,25,50602,1260000,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,5,20,STUDIO,24,0.9,25,50602,1260000,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,5,21,STUDIO,30,0.9,31,48867,1510000,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,5,22,1 BED,40,0.9,41,49621,2029500,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,6,23,STUDIO,30,0.9,31,49867,1540900,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,6,24,STUDIO,24,0.9,25,51643,1285900,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,6,25,STUDIO,24,0.9,25,51614,1285200,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,6,26,STUDIO,30,0.9,31,49845,1540200,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,7,27,STUDIO,30,0.9,31,50865,1571718,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,7,28,STUDIO,24,0.9,25,52675,1311618,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,7,29,STUDIO,24,0.9,25,52647,1310904,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,7,30,STUDIO,30,0.9,31,50842,1571004,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,7,31,1 BED,40,0.9,41,50613,2070090,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,8,32,STUDIO,30,0.9,31,51882,1603152,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,8,33,STUDIO,24,0.9,25,53729,1337850,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,8,34,STUDIO,24,0.9,25,53700,1337122,,,Sold,
,Cape Town City Centre,Uxolo,Vredenberg Properties,8,35,STUDIO,30,0.9,31,51858,1602424,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,101,STUDIO,35,0,35,39857,1395000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,102,STUDIO,29,0,29,39483,1145000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,103,STUDIO,38,0,38,39342,1495000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,104,STUDIO,25,0,25,39000,975000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,105,STUDIO,26,0,26,39038,1015000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,106,STUDIO,32,0,32,38906,1245000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,107,STUDIO,24,0,24,38958,935000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,108,STUDIO,25,0,25,39000,975000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,109,STUDIO,26,0,26,39038,1015000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,110,STUDIO,30,0,30,39833,1195000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,111,STUDIO,22,0,22,40682,895000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,112,STUDIO,24,0,24,41458,995000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,201,STUDIO,35,0,35,39857,1395000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,202,STUDIO,29,0,29,39483,1145000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,203,STUDIO,38,0,38,39342,1495000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,204,STUDIO,25,0,25,39000,975000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,205,STUDIO,26,0,26,39038,1015000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,206,STUDIO,32,0,32,38906,1245000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,207,STUDIO,24,0,24,38958,935000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,208,STUDIO,25,0,25,39000,975000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,209,STUDIO,26,0,26,39038,1015000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,210,STUDIO,30,0,30,39833,1195000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,211,STUDIO,24,0,24,38958,935000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,212,STUDIO,23,0,23,38913,895000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,301,STUDIO,36,0,36,38889,1400000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,302,STUDIO,28,0,28,39107,1095000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,303,STUDIO,37,0,37,39054,1445000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,304,STUDIO,25,0,25,39000,975000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,305,STUDIO,26,0,26,39038,1015000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,306,STUDIO,32,0,32,38906,1245000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,307,STUDIO,24,0,24,38958,935000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,308,STUDIO,25,0,25,39000,975000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,309,STUDIO,26,0,26,38269,995000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,310,STUDIO,31,0,31,38548,1195000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,311,STUDIO,24,0,24,38958,935000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,312,STUDIO,23,0,23,38913,895000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,501,STUDIO,35,0,35,42714,1495000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,502,STUDIO,29,0,29,41207,1195000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,503,STUDIO,38,0,38,40658,1545000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,504,STUDIO,25,0,25,41000,1025000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,505,STUDIO,26,0,26,42115,1095000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,506,STUDIO,32,0,32,40469,1295000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,507,STUDIO,24,0,24,41042,985000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,508,STUDIO,25,0,25,41000,1025000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,509,STUDIO,26,0,26,40192,1045000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,510,STUDIO,30,0,30,41500,1245000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,511,STUDIO,24,0,24,41042,985000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,512,STUDIO,23,0,23,41087,945000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,601,STUDIO,35,0,35,44143,1545000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,602,STUDIO,29,0,29,41207,1195000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,603,STUDIO,38,0,38,42763,1625000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,604,STUDIO,25,0,25,43800,1095000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,605,STUDIO,26,0,26,44038,1145000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,606,STUDIO,32,0,32,42031,1345000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,607,STUDIO,24,0,24,41458,995000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,608,STUDIO,25,0,25,41800,1045000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,609,STUDIO,26,0,26,44038,1145000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,610,STUDIO,30,0,30,43167,1295000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,611,STUDIO,24,0,24,47708,1145000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,612,STUDIO,23,0,23,45435,1045000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,701,STUDIO,36,0,36,45139,1625000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,702,STUDIO,28,0,28,44464,1245000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,703,STUDIO,36,0,36,44000,1584000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,704,STUDIO,25,0,25,43800,1095000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,705,STUDIO,26,0,26,44231,1150000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,706,STUDIO,31,0,31,43387,1345000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,707,STUDIO,24,0,24,45625,1095000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,708,STUDIO,25,0,25,43800,1095000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,709,STUDIO,26,0,26,44038,1145000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,710,STUDIO,30,0,30,43167,1295000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,711,STUDIO,25,0,25,44000,1100000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,712,STUDIO,24,0,24,45833,1100000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,801,STUDIO,36,0,36,45139,1625000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,802,STUDIO,28,0,28,46250,1295000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,803,STUDIO,36,0,36,45139,1625000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,804,STUDIO,25,0,25,45000,1125000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,805,STUDIO,26,0,26,45962,1195000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,806,STUDIO,31,0,31,45000,1395000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,807,STUDIO,23,0,23,45435,1045000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,808,STUDIO,24,0,24,45625,1095000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,809,STUDIO,26,0,26,45962,1195000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,810,STUDIO,30,0,30,44833,1345000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,811,STUDIO,25,0,25,45000,1125000,,,Sold,
,Cape Town City Centre,Black Brick,Black Brick,,812,STUDIO,24,0,24,45833,1100000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,301,2 BED,80,0,80,40938,3275000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,302,1 BED,25,0,25,41000,1025000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,304,2 BED,48,0,48,45208,2170000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,305,1 BED,45,0,45,46000,2070000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,306,1 BED,26,0,26,45000,1170000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,307,1 BED,39,0,39,46795,1825000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,308,1 BED,45,0,45,46000,2070000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,402,1 BED,25,0,25,44000,1100000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,404,2 BED,48,0,48,45313,2175000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,406,1 BED,26,0,26,47115,1225000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,408,1 BED,45,0,45,46000,2070000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,501,2 BED,47,0,47,50532,2375000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,502,1 BED,25,0,25,45000,1125000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,503,1 BED,25,0,25,52200,1305000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,504,2 BED,48,0,48,47396,2275000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,505,1 BED,25,0,25,52200,1305000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,506,1 BED,26,0,26,48654,1265000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,507,1 BED,25,0,25,52200,1305000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,508,1 BED,45,0,45,47222,2125000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,601,2 BED,47,0,47,51489,2420000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,602,1 BED,25,0,25,45800,1145000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,603,1 BED,25,0,25,53200,1330000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,604,2 BED,48,0,48,48333,2320000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,605,1 BED,25,0,25,53200,1330000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,606,1 BED,26,0,26,50192,1305000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,607,1 BED,25,0,25,53200,1330000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,608,1 BED,45,0,45,49444,2225000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,701,2 BED,47,0,47,52128,2450000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,702,1 BED,25,0,25,46800,1170000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,703,1 BED,25,0,25,54400,1360000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,704,2 BED,48,0,48,48958,2350000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,705,1 BED,25,0,25,54400,1360000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,706,1 BED,26,0,26,51154,1330000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,707,1 BED,25,0,25,54400,1360000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,708,1 BED,45,0,45,48778,2195000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,801,2 BED,47,0,47,53191,2500000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,802,1 BED,25,0,25,48000,1200000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,803,1 BED,25,0,25,56000,1400000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,804,2 BED,48,0,48,50000,2400000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,805,1 BED,25,0,25,56000,1400000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,806,1 BED,26,0,26,52308,1360000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,807,1 BED,25,0,25,56000,1400000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,808,1 BED,45,0,45,51667,2325000,,\,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,901,2 BED,47,0,47,54255,2550000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,902,1 BED,25,0,25,49000,1225000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,903,1 BED,25,0,25,57200,1430000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,904,2 BED,48,0,48,51042,2450000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,905,1 BED,25,0,25,57200,1430000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,906,1 BED,26,0,26,53846,1400000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,907,1 BED,25,0,25,49000,1225000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,908,1 BED,45,0,45,52667,2370000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,1001,2 BED,112,0,112,43875,4914000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,1002,1 BED,25,0,25,51000,1275000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,1003,3 BED,141,0,141,43050,6070000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,1004,2 BED,111,0,111,43874,4870000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,1006,3 BED,126,0,126,44206,5570000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,1007,1 BED,25,0,25,65000,1625000,,,Sold,
,Cape Town City Centre,Zeeland Pier,Trilogy,,1008,1 BED,24,0,24,61458,1475000,,,Sold,
